Q1A	Q1I	Q1E	Q2A	Q2I	Q2E	Q3A	Q3I	Q3E	Q4A	Q4I	Q4E	Q5A	Q5I	Q5E	Q6A	Q6I	Q6E	Q7A	Q7I	Q7E	Q8A	Q8I	Q8E	Q9A	Q9I	Q9E	Q10A	Q10I	Q10E	Q11A	Q11I	Q11E	Q12A	Q12I	Q12E	Q13A	Q13I	Q13E	Q14A	Q14I	Q14E	Q15A	Q15I	Q15E	Q16A	Q16I	Q16E	Q17A	Q17I	Q17E	Q18A	Q18I	Q18E	Q19A	Q19I	Q19E	country	introelapse	testelapse	surveyelapse	TIPI1	TIPI2	TIPI3	TIPI4	TIPI5	TIPI6	TIPI7	TIPI8	TIPI9	TIPI10	VCL1	VCL2	VCL3	VCL4	VCL5	VCL6	VCL7	VCL8	VCL9	VCL10	VCL11	VCL12	VCL13	VCL14	VCL15	VCL16	education	urban	gender	engnat	age	screenw	screenh	hand	religion	orientation	race	voted	married	familysize	major
3	11	5101	2	4	4525	4	13	6214	4	9	7006	4	10	2895	2	19	3788	5	18	6227	4	1	4782	3	7	4184	4	15	2641	2	5	6030	4	14	5040	2	6	6836	5	2	4167	4	8	2531	4	17	4370	4	3	3718	3	16	4106	2	12	10755	CA	14	95	78	2	2	5	6	5	7	5	3	3	5	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	3	1	2	1	21	1366	768	1	7	1	16	2	1	3	Biochemistry/Biotechnology
4	4	6500	1	19	12215	4	16	6006	5	10	18763	4	12	4839	1	15	10125	5	7	9245	5	2	8110	4	1	23011	5	11	9276	2	14	9852	1	5	7035	2	13	6124	2	3	8013	4	18	16421	5	17	11038	4	6	16411	4	8	7131	2	9	14070	US	4	245	86	2	5	5	5	5	6	2	5	6	6	1	1	0	1	1	0	0	0	0	1	0	0	1	0	1	1	1	3	1	1	16	1366	768	1	1	1	16	2	1	3	
1	11	7089	1	13	7769	4	15	9379	5	17	39894	1	7	8467	1	5	6382	1	14	10030	4	3	13628	2	6	5989	5	19	4850	1	12	7456	4	4	15759	1	1	9158	1	16	3539	2	2	54074	4	8	12549	5	18	7644	1	9	11166	1	10	9724	CA	78	380	258	7	5	5	2	7	1	7	2	4	2	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	1	2	3	2	1	21	1366	768	1	12	1	16	2	1	2	
4	6	8270	1	10	7671	1	5	17672	3	18	5583	2	8	13271	1	13	11776	4	7	24081	4	3	7001	5	9	4250	2	11	32226	2	14	27350	5	12	7205	5	4	22920	1	2	4941	5	16	10698	5	1	5222	3	19	5311	1	17	2699	1	15	9316	US	51	240	125	6	5	5	3	7	6	7	7	4	2	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	1	1	1	2	1	13	1366	768	1	1	2	16	2	1	2	
5	8	5304	5	11	3567	5	5	3301	5	13	5817	5	3	2990	5	16	3509	5	14	6852	5	19	3507	5	10	3354	5	6	3430	5	12	3535	5	15	80210	5	9	3683	5	17	3630	5	18	3424	5	2	5455	5	7	3684	5	4	3783	5	1	8766	PH	20	188	241	7	1	7	1	7	1	7	1	7	1	1	0	0	1	0	0	1	1	0	1	0	0	0	0	1	1	3	3	2	2	18	414	736	1	4	1	11	2	1	3	“Psychology”
2	7	4665	1	13	2436	1	18	3344	4	1	9857	2	14	3408	1	12	2638	3	11	6454	2	6	4699	5	2	4183	4	17	3840	1	4	5192	3	19	5393	4	8	7552	4	10	5629	5	9	2552	3	5	4728	2	15	4381	4	16	2472	1	3	3774	FR	3	87	109	2	1	2	2	6	6	5	7	5	2	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	3	3	2	2	22	360	720	1	1	2	16	1	1	1	Economics
4	11	7599	1	2	5510	4	4	4082	5	5	7620	2	10	3773	2	16	4035	5	19	5150	2	18	6243	5	9	3140	2	1	7792	2	12	4733	4	13	5301	5	17	3056	5	8	2895	5	6	4348	4	3	5318	2	7	5302	4	15	4518	4	14	4993	CA	3	95	116	3	5	6	6	6	5	6	1	3	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	3	2	2	1	37	414	736	1	6	1	16	1	2	2	Psychology
2	11	1579	2	10	4224	3	5	7375	3	12	5416	5	9	2768	4	15	3743	3	18	7071	4	13	6209	2	3	5209	5	4	4200	4	16	3498	4	19	3800	2	14	3304	5	8	5008	4	6	5152	4	7	6263	5	1	6173	2	2	4063	1	17	5527	US	9	101	152	2	3	5	4	6	7	5	5	6	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	3	3	2	1	59	1376	774	1	7	1	16	1	2	4	fine art
5	19	6612	1	3	4244	5	2	6700	1	9	5413	5	13	3730	4	6	923	5	5	4501	5	1	4224	4	17	2122	4	10	7119	3	11	5478	5	16	11417	5	4	4985	1	12	3993	5	14	639	4	15	795	4	8	7402	2	7	1961	5	18	3959	US	2	127	101	2	3	2	4	7	7	1	6	7	2	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	2	3	1	1	21	1440	900	1	1	1	16	2	1	2	comp sci
5	16	15658	1	2	5208	5	10	8095	5	14	7427	1	11	7036	4	19	5271	4	15	9260	5	5	4386	5	3	2717	5	4	5782	2	12	6718	5	18	5423	2	9	7480	5	1	15704	5	17	4188	2	7	7431	5	6	4634	1	8	85588	1	13	24179	US	98	232	129	1	6	7	5	6	7	2	7	7	3	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	2	2	1	1	19	1920	1080	1	2	1	16	1	1	1	IT
3	10	4025	2	13	7967	4	12	6397	5	6	4644	5	7	3840	1	15	4075	4	18	5345	4	3	5511	4	19	9001	1	16	6983	1	17	5211	4	2	5779	5	9	4978	4	1	4404	4	11	4577	4	14	8985	5	8	5062	5	4	850	3	5	4225	US	2	108	97	3	5	5	6	6	5	6	3	3	2	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	4	2	2	1	32	1280	800	1	2	1	16	1	2	2	English
1	10	2460	1	19	6114	2	8	5013	1	16	3630	2	9	3605	2	15	2408	1	18	5912	5	5	3589	5	11	2697	3	3	6327	3	12	4471	3	6	1565	2	4	4896	4	14	2748	5	1	2962	5	7	5212	2	17	3655	1	2	4488	1	13	2252	US	2	80	149	1	4	1	7	4	6	2	7	1	2	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	2	2	1	1	21	1536	864	1	12	2	16	2	1	2	music
4	9	6173	4	7	8387	2	14	5865	5	1	7047	4	2	16136	3	5	5396	2	12	7006	4	8	6891	3	18	3904	5	13	5440	4	11	4185	5	10	3506	4	16	6489	1	19	5238	1	4	21091	5	17	5637	5	3	7094	1	6	8917	3	15	6830	DE	1185	142	79	3	6	6	2	4	4	2	6	6	6	1	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	3	0	1	2	43	1920	1080	1	1	1	16	2	1	2	Electrotechnics + Computer science
5	3	4971	1	10	5712	1	11	4580	5	15	4360	1	18	4418	1	7	4651	5	17	8819	5	12	4865	4	2	9290	4	6	4202	4	1	5264	5	8	4821	2	5	3712	5	4	2758	4	16	4666	2	9	11369	5	19	4539	4	14	4371	5	13	5100	US	2	103	87	1	6	6	5	3	7	5	3	6	2	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	2	2	1	1	21	412	846	1	12	1	16	1	1	2	Biochemistry 
4	10	5316	1	14	7273	5	6	5637	5	2	16179	5	3	5778	1	19	3129	5	7	4297	5	1	32568	5	12	2952	5	18	4204	3	5	4950	2	13	6171	4	15	7753	5	16	2710	5	4	6119	5	17	6061	2	9	5535	5	8	3421	3	11	8315	GB	113	138	167	3	7	7	6	7	7	7	5	4	1	1	1	0	1	1	0	1	1	0	1	0	0	1	1	1	1	3	3	2	1	41	360	780	1	2	1	16	1	1	4	Psychology 
4	19	2769	2	7	6810	5	16	3200	4	11	4578	4	12	3484	5	9	2895	5	17	3995	3	10	4458	3	14	4393	4	4	3836	4	8	3831	5	2	5247	4	5	2966	4	3	2978	4	15	2427	4	13	3515	4	6	2557	3	18	3012	5	1	3996	US	5	72	88	7	2	6	3	7	2	6	3	6	2	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	1	3	3	2	1	50	360	740	1	7	1	16	1	1	1	Social Work
2	15	8242	2	14	8013	3	17	11470	4	12	6670	3	7	6195	1	5	11120	5	18	5330	3	10	7937	3	13	5362	3	3	11892	1	9	7664	5	1	10157	4	11	7630	4	2	7650	4	4	9036	3	19	8620	1	6	9300	1	8	9633	4	16	8603	VN	14	163	224	4	5	2	4	7	4	4	5	1	2	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	2	2	2	1	27	1366	768	1	1	1	11	2	1	1	
1	10	3016	1	11	2536	1	6	5296	3	17	4359	2	13	4583	1	4	3439	1	12	4848	2	18	4443	5	19	3550	2	3	5072	1	15	3816	1	9	4119	5	5	3929	1	14	2832	5	16	4703	4	2	6784	4	8	4160	5	7	3841	5	1	6689	US	1640	83	89	4	5	6	4	7	2	5	3	6	1	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	2	2	2	1	56	1920	1200	1	2	1	16	2	2	1	
4	12	3415	1	2	9194	5	18	5042	5	4	4974	4	11	3401	3	10	4950	4	19	3976	5	9	4287	4	15	3872	3	16	5551	4	7	4052	4	17	4879	2	8	5991	5	14	3104	4	6	2770	4	13	4553	4	1	5539	2	5	4828	4	3	4437	NZ	23	90	215	3	5	5	3	6	6	4	3	6	3	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	3	3	1	1	40	360	640	1	4	1	16	2	2	5	Computer science
5	15	9524	5	8	46281	5	12	36111	5	19	25206	5	6	9947	5	16	5697	1	5	18048	2	2	110980	5	10	6989	5	4	8530	5	3	13432	5	14	10546	1	17	16762	1	18	9421	5	9	8285	2	13	179361	5	7	8259	5	1	3885	5	11	17944	NZ	137	584	513	7	1	7	6	7	1	2	5	2	4	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	3	3	2	2	40	360	640	1	4	1	11	1	2	2	Accounting
5	15	5290	4	10	4002	4	4	5491	5	19	4036	5	11	3019	5	12	3499	5	17	3389	2	2	5640	5	3	3630	5	9	4391	5	6	2726	1	8	4120	1	1	4946	5	14	4184	2	7	3104	5	18	3354	5	5	2412	5	16	2295	5	13	2708	US	3	72	315	7	7	7	1	7	1	3	4	7	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	1	1	1	3	1	1	13	1440	900	2	4	1	16	2	1	3	
4	15	3115	4	6	3953	5	1	4012	4	5	5124	5	11	3360	5	3	3140	2	19	4875	3	13	4527	1	16	2500	4	14	4212	4	10	5172	5	17	2694	2	2	7328	5	9	2114	2	12	3587	4	18	5508	5	4	4922	4	7	2672	5	8	2634	AT	26	76	113	4	7	6	2	3	4	3	2	7	2	1	1	0	1	1	0	0	1	0	1	0	0	1	1	1	1	4	2	1	1	22	1920	1080	1	4	1	16	1	1	3	Biology
2	6	8252	3	13	6348	3	19	7080	2	14	9227	2	10	3910	1	7	4575	3	5	13763	4	9	6137	5	18	5371	4	16	19814	2	15	5550	1	3	6911	4	8	5484	3	17	5401	5	11	23224	4	1	6581	4	2	7755	4	12	6842	1	4	7353	US	5	160	219	1	2	7	2	4	7	5	2	5	6	1	1	0	1	1	0	0	0	0	1	0	0	1	0	1	1	2	3	1	1	19	1366	768	1	7	1	17	2	1	3	Computer Science
5	18	3059	5	3	2594	5	17	3462	5	7	10070	5	19	9982	5	9	2713	5	13	7010	5	1	15557	1	15	3800	5	10	5558	5	11	2942	5	8	4413	1	14	5269	5	5	3354	2	4	4789	5	12	35478	5	2	6378	5	16	3047	5	6	4543	GB	12	135	135	3	7	3	6	6	6	5	5	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	2	1	1	1	30	360	592	1	6	1	16	2	1	4	
5	5	4283	1	17	4650	5	12	8368	5	13	2039	5	18	3434	2	1	7750	5	6	8564	4	10	8383	5	15	5626	3	7	6757	2	8	6078	5	3	2850	2	9	6417	5	4	4134	4	11	7697	5	2	13481	2	19	5183	3	16	4501	5	14	6449	ES	60	122	120	3	5	6	6	7	7	2	3	4	4	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	3	3	1	1	21	1920	1080	1	1	1	16	2	1	6	Mathematics
1	11	5065	1	18	4102	5	7	4124	4	12	5776	4	3	3673	1	1	3418	5	14	3309	1	17	4346	5	9	3315	2	16	9430	1	19	3198	4	6	6138	5	8	6458	5	10	3163	4	2	4002	4	4	5365	4	5	5108	5	15	3004	4	13	6430	US	2	90	71	1	5	7	5	6	4	7	1	5	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	3	2	2	1	22	1366	768	1	3	5	16	1	1	2	Psychology and GWS
4	6	3412	2	19	9702	5	8	1196	4	11	5830	3	4	2689	1	3	4036	5	16	5627	1	5	5604	4	15	8683	2	2	8169	3	17	3993	3	14	3066	2	10	12391	5	13	3649	4	18	7932	3	7	4959	3	9	8890	2	1	3750	5	12	7487	FR	14	129	107	2	2	5	6	6	6	3	2	2	2	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	3	1	2	1	33	1366	768	1	2	2	16	2	1	3	LITERATURE
5	1	5746	5	3	5137	2	11	5549	5	17	7119	4	15	5890	2	18	2926	5	14	4264	5	8	8603	1	12	3138	2	13	4886	2	7	4295	5	5	4408	4	6	4969	5	4	2921	1	19	3281	5	16	4797	2	10	5833	4	9	4118	5	2	5567	US	4	94	130	6	5	5	5	7	5	7	5	1	2	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	2	2	2	1	18	1366	768	1	1	2	16	2	1	3	psychology
4	12	4706	5	9	4264	5	4	4528	5	18	5486	4	15	5885	3	11	4165	5	19	5294	4	14	5266	3	16	3736	4	13	5627	4	10	3249	5	6	4150	2	3	5857	4	7	3203	2	1	5803	4	2	6226	5	5	3849	5	8	6456	5	17	2781	US	10	91	201	5	6	6	2	6	5	2	5	6	3	1	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	3	1	1	1	30	414	736	1	6	1	16	2	2	2	Applied science
5	2	8252	4	9	8060	4	7	10501	4	4	63668	2	5	35664	3	12	21013	3	8	8332	4	14	6101	5	17	7307	5	16	4856	5	1	7308	5	11	9630	2	10	5351	5	6	6527	3	18	10406	5	13	7926	5	19	5653	5	15	5539	5	3	520	JP	1	259	145	2	6	7	5	7	5	4	4	5	4	1	1	0	1	1	1	0	0	0	1	0	0	1	1	1	1	4	2	1	1	25	1536	864	1	3	1	16	1	1	2	Economics
2	11	5540	2	10	12044	5	6	4082	4	15	5884	1	12	3671	1	17	4365	1	13	9554	2	19	4236	4	3	5418	5	16	5379	1	9	4315	4	2	56257	2	4	8306	1	8	4535	3	18	3019	4	14	33240	5	1	6406	1	5	3407	2	7	7030	RU	10	188	59	6	2	4	2	7	3	6	6	7	2	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	3	3	2	2	32	1920	1080	1	12	2	16	2	1	2	psychology
4	6	6920	1	12	8233	4	17	7880	2	9	38054	3	19	8313	4	2	12938	1	8	13703	4	10	6554	5	7	7405	4	14	9197	1	11	6488	5	15	9029	2	13	6310	4	16	7580	5	3	8102	2	18	2761	3	5	10180	3	1	9326	1	4	7119	US	4	205	118	1	7	3	3	7	7	3	7	7	3	1	1	0	1	1	0	0	1	0	1	1	0	1	1	1	1	2	2	2	2	39	601	962	1	2	1	16	1	1	2	
2	4	14096	1	15	7217	4	16	10031	4	18	5379	5	12	6712	2	7	9409	2	8	23136	1	11	6890	5	2	8034	1	9	19645	5	13	17871	5	17	16102	4	1	9182	4	5	6979	5	3	2494	3	6	1107	3	14	6105	2	19	6255	4	10	12737	US	7	211	98	3	5	4	3	7	6	5	5	5	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	3	2	1	1	22	360	740	1	12	1	16	2	1	2	Philosophy
5	1	4265	5	5	4110	5	3	6631	5	18	6773	5	12	4380	5	9	4421	5	13	5976	5	19	4958	5	8	6541	5	4	4685	5	11	5192	5	10	7636	1	6	7801	1	7	2897	5	16	3782	5	14	6123	5	2	10716	1	15	13310	5	17	5762	CA	27	116	154	1	1	7	1	7	7	7	1	7	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	2	2	2	14	768	1024	1	7	4	16	2	1	1	
4	9	11987	1	6	5877	4	10	16085	4	5	8235	4	18	3865	1	12	2291	4	1	18036	4	4	8761	5	14	2723	2	17	5023	2	11	5226	2	2	8871	4	8	3359	4	13	2756	2	3	6564	4	15	5444	2	7	5449	1	16	3196	1	19	3924	US	97	128	88	5	5	3	2	7	4	5	5	6	1	1	1	0	1	1	0	0	1	0	1	0	0	1	1	1	1	0	2	1	1	19	360	640	1	9	1	16	2	1	2	Elementary Education
2	16	3469	1	14	5380	4	12	5210	2	3	6734	2	18	3503	1	13	3094	4	6	6959	4	11	3798	4	19	2918	2	10	6254	2	17	4768	2	8	6358	4	15	4485	4	1	6895	4	9	3328	4	4	6024	4	2	4714	4	5	3653	4	7	5123	FI	273	93	55	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	1	0	0	1	1	1	1	2	2	2	2	20	1440	900	1	2	1	16	1	1	1	Social sciences
1	2	6589	1	12	3418	4	8	13824	3	13	8675	4	6	4000	1	16	3061	5	1	4782	2	14	5178	5	11	3251	5	7	8283	1	15	3216	4	9	6144	3	10	5733	4	5	6599	5	4	3284	2	19	11035	3	17	12166	1	3	17026	2	18	4951	US	46	132	198	2	2	5	6	6	7	7	5	2	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	2	2	2	1	23	375	667	1	4	1	16	1	1	2	Fine art
4	14	11098	5	3	1426	5	13	18233	2	10	37022	2	16	21389	5	19	24221	4	4	30141	4	1	22131	4	12	18169	4	2	4337	2	15	26108	4	8	46941	3	9	25254	5	7	20635	3	11	14123	4	18	17147	4	6	26874	4	17	15149	3	5	34751	PK	13	443	444	6	3	5	5	5	5	7	5	6	5	1	1	0	1	1	0	0	1	0	1	0	0	0	0	1	1	4	2	1	2	60	360	640	1	6	1	11	1	2	5	
4	9	3801	1	4	5296	4	13	6568	4	1	10290	5	14	4547	2	11	3540	5	19	3071	5	7	5512	3	15	5866	4	17	5863	1	12	4823	5	2	5183	3	3	11106	4	18	3964	3	5	4988	4	16	4013	5	10	4322	4	6	3479	4	8	5556	GR	4	103	174	1	4	3	7	5	7	4	3	4	1	1	1	0	1	1	0	0	1	0	1	0	0	0	1	1	1	3	2	2	2	23	360	640	1	6	2	16	2	1	2	Chemical Engineering
1	11	10235	1	18	5302	3	16	7609	5	2	12289	3	17	7449	2	19	6059	4	9	15909	4	1	8606	3	10	7358	5	3	7682	1	14	7727	2	13	5860	2	6	4944	2	15	8910	4	12	6316	5	4	5492	5	5	5879	4	8	7679	4	7	6787	US	17	148	254	7	2	7	1	7	5	5	3	7	1	1	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	3	1	1	2	55	1024	1366	1	4	1	16	1	2	3	Computer science
3	18	5507	1	11	3930	4	6	7291	3	10	16627	4	16	8128	2	9	4827	5	1	9923	5	19	4162	4	13	7737	5	8	5115	2	15	5291	5	12	5041	1	14	7131	2	5	7610	1	2	11864	5	17	4532	5	4	5550	1	3	10042	5	7	4209	NZ	28	135	105	1	7	4	5	2	7	5	3	6	7	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	2	2	1	1	19	1920	1080	1	2	1	16	1	1	2	
4	2	7737	1	19	7802	3	17	6498	5	10	7496	3	16	6717	1	6	9387	3	13	8617	4	15	4223	4	4	6950	4	14	6144	4	9	7610	3	11	7813	2	5	11885	5	18	4600	5	7	5880	5	1	8000	4	3	9032	4	8	8518	3	12	5300	US	8	141	156	1	5	1	7	1	6	4	6	1	4	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	4	2	1	1	53	1360	768	1	6	1	16	1	3	0	Art
3	17	8882	1	6	3026	1	3	5291	3	12	6948	4	9	4575	1	1	4421	1	4	4846	1	11	5627	5	16	5518	2	2	7269	1	7	4850	5	18	5014	4	14	3655	4	10	4471	5	19	4026	3	5	6871	1	8	3736	1	15	3503	1	13	5105	US	2	98	172	1	7	5	1	7	5	1	5	7	2	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	1	1	3	1	1	25	375	812	1	1	3	17	1	2	2	
5	8	6233	4	15	6544	2	4	6101	1	10	12006	4	7	6509	1	17	3405	4	2	17819	5	14	3816	3	18	5365	4	13	3227	2	16	4136	4	5	4468	3	9	3842	3	3	3402	4	6	4941	4	1	11906	4	12	6388	3	19	4714	5	11	8817	MY	4	125	131	6	5	4	3	6	2	4	5	5	6	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	3	1	1	2	30	1920	1080	1	10	5	11	1	1	3	Engineering
1	5	5851	1	18	2890	5	12	4900	1	3	8621	4	13	5681	1	14	10316	2	2	12495	4	1	5856	5	15	3542	3	8	6884	1	19	2682	4	10	3372	5	4	5103	4	9	6479	5	11	5168	4	6	9818	3	17	3698	1	16	7029	2	7	5933	SE	4	118	187	2	5	4	3	6	7	5	5	5	2	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	2	2	1	2	27	360	640	1	2	1	16	1	1	2	Biology
1	3	181246	1	6	3541	1	19	6937	4	16	3643	1	17	3303	1	18	2878	4	4	4857	4	10	4025	4	8	4215	5	7	9611	2	9	3625	1	1	5878	2	12	4213	4	5	5914	3	2	6287	5	14	3653	4	11	5360	1	15	2664	2	13	4074	US	1342	267	128	7	1	5	3	7	1	7	5	3	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	3	2	2	1	23	1366	768	1	1	2	16	1	1	4	Biology
3	7	9251	3	11	3701	4	15	2990	5	13	5098	4	10	3208	3	18	3075	5	16	4321	2	1	6262	2	12	3984	4	6	3540	4	9	3450	5	14	672	1	2	4028	2	8	3359	2	17	4266	5	19	3959	4	3	6489	4	5	2667	5	4	5851	US	11	86	90	3	6	7	5	6	5	3	3	7	2	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	2	2	1	1	30	768	1024	1	4	1	16	1	1	2	
3	16	8383	2	2	9618	4	11	6289	4	13	18449	5	7	6578	1	12	5350	5	6	19569	5	15	7227	1	19	5843	4	17	16201	4	5	11312	3	1	12499	2	18	9550	4	9	5183	3	14	7284	4	4	10343	4	8	8620	4	3	6238	4	10	5809	DE	3	181	103	5	1	7	6	6	7	6	6	5	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	1	2	2	2	1	26	1280	800	1	12	1	16	2	1	3	
1	6	6923	1	8	3423	5	12	11476	5	17	6301	5	9	3853	1	18	3120	1	14	8570	1	7	6691	5	13	3763	5	15	30198	1	10	3497	5	11	7935	1	5	7673	2	19	6045	5	16	5604	5	4	6091	5	2	7893	5	1	5892	5	3	4947	US	11	141	229	6	5	7	5	7	5	7	5	6	2	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	3	2	2	1	38	375	667	1	1	1	16	1	2	2	Journalism
1	2	7963	1	19	4147	5	11	6609	4	6	11260	3	12	5645	1	8	4193	3	13	5340	2	7	5919	5	9	4351	1	15	7608	1	14	3853	3	5	6588	4	17	3829	3	16	5349	5	4	6401	3	10	6739	3	1	195830	4	3	149506	2	18	5979	SE	634	448	104	6	6	6	3	4	2	4	2	6	2	1	1	0	1	1	0	0	1	0	1	1	0	1	1	1	1	3	2	2	2	31	1536	864	1	2	1	16	2	1	2	architecture
2	8	7394	1	13	10029	5	1	7442	5	6	12267	5	2	3855	1	5	4157	4	10	21350	5	11	9809	4	3	4332	1	9	9051	1	16	3640	4	7	8544	5	17	6584	3	15	4120	3	4	2028	2	14	7391	2	12	5726	3	19	5673	2	18	4125	US	12	144	90	1	5	4	5	5	6	4	2	2	5	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	3	3	3	1	26	1920	1080	1	2	4	16	2	1	2	biology
3	4	3487	2	12	5233	5	11	3186	5	6	4824	5	1	4696	5	16	3812	5	9	3892	4	2	7796	5	19	3919	5	14	2254	5	8	2818	3	3	4242	2	7	3322	4	5	2355	5	18	4251	5	17	4245	5	10	2175	2	15	3690	4	13	4295	US	16	75	101	1	1	7	5	5	7	2	1	6	5	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	3	2	2	1	30	360	640	0	2	1	16	1	1	2	Biology 
3	18	3036	2	7	5348	4	14	5238	4	12	7078	4	2	5860	3	11	5251	3	9	3917	3	17	5608	4	8	4656	3	4	6779	3	3	3888	3	13	3671	3	10	2844	5	6	8030	4	16	6568	3	19	6035	3	5	4844	4	15	3932	4	1	7419	OM	10	101	100	4	5	6	3	5	6	4	2	5	4	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	3	3	1	2	50	1536	864	2	0	1	16	2	1	2	Engineering
1	17	3435	1	1	3803	1	13	4052	2	6	4440	1	16	3764	1	11	3281	4	4	5744	2	12	5487	4	3	3427	4	8	4962	1	10	3930	5	18	3534	5	14	2981	2	15	3935	4	2	5417	4	9	4237	3	5	1059	5	7	2633	5	19	3470	CA	4	81	142	2	5	5	6	7	7	4	3	6	3	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	4	1	2	1	46	414	736	1	12	1	16	2	3	2	Neurobiology and law 
4	11	12302	2	17	11896	5	1	19515	5	18	14117	2	12	8650	5	3	7695	4	13	22640	5	4	12827	3	10	30255	5	2	7749	5	19	11736	5	8	12926	1	5	3704	5	16	5290	2	7	7474	5	9	5784	5	6	5876	5	14	4064	5	15	9067	NONE	10	214	448	7	2	5	5	5	1	7	1	7	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	1	1	3	3	2	1	54	375	667	2	6	1	16	1	3	5	Psychology
4	17	3743	2	14	4513	5	19	6368	5	16	2984	5	9	3312	1	11	3192	5	15	4656	5	10	2767	4	5	3295	4	7	4111	4	6	4000	5	12	3047	2	18	3400	5	3	3320	4	13	4280	5	8	4192	5	2	3488	4	1	3636	2	4	3729	US	2404	82	94	1	3	5	7	0	6	7	5	5	5	1	1	1	1	1	0	1	1	0	1	0	0	1	1	1	1	2	2	2	1	20	1920	1080	1	4	2	11	1	1	2	Psychology
1	8	2592	1	7	2079	2	16	6680	2	2	5488	4	12	4054	1	14	1911	4	5	8928	4	1	6156	5	13	2416	1	15	10816	1	6	2664	1	4	2496	4	17	88564	2	9	3512	5	18	12343	4	11	30986	2	19	26641	1	3	4175	2	10	3070	US	1	226	182	3	3	5	1	7	5	6	6	7	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	4	3	1	1	33	1360	768	1	2	1	16	1	1	1	Philosophy
4	3	6535	2	1	4847	3	9	5581	4	8	7218	5	17	3852	4	2	4630	5	19	8828	5	10	5519	3	7	4600	5	11	4642	3	5	6638	4	12	5191	2	18	4644	4	13	3532	3	4	3316	4	6	9331	4	16	3069	4	15	2934	4	14	12088	US	3	107	135	2	5	6	5	7	6	5	2	4	3	1	1	0	1	1	0	0	0	0	1	0	0	0	1	1	1	1	2	0	1	16	414	736	1	6	0	16	2	1	5	
2	19	4067	1	2	5677	4	15	7697	4	3	7410	3	8	3919	1	18	3353	5	11	3864	4	17	34412	4	10	3559	2	1	4404	2	14	21988	4	7	7695	4	13	6068	3	12	7109	4	5	10711	4	4	6327	3	6	4226	4	9	2807	3	16	8126	US	19	155	99	5	2	3	5	6	5	7	5	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	2	2	2	1	16	1366	768	1	12	3	13	2	1	3	African American Studies
